subj_idx,response,rt,condition
18,1,2.549,4
18,0,2.723,5
18,1,1.937,5
18,0,1.83,5
18,1,3.869,5
18,1,2.022,5
18,0,5.244,1
18,1,1.788,2
18,1,3.241,8
18,1,2.256,1
18,0,1.817,5
18,1,2.272,5
18,1,2.493,2
18,1,2.669,6
18,1,2.072,5
18,1,1.742,4
18,1,1.913,2
18,1,2.05,4
18,0,1.617,7
18,1,3.052,2
18,1,1.904,6
18,0,2.808,6
18,0,2.026,8
18,1,1.623,4
18,1,1.937,2
18,0,4.112,1
18,0,1.631,5
18,0,4.139,8
18,1,2.167,7
18,1,2.602,6
18,0,2.074,5
18,0,4.539,8
18,1,1.625,2
18,1,3.068,5
18,0,2.039,5
18,0,4.567,6
18,1,2.013,8
18,1,3.007,5
18,1,1.79,2
18,1,3.081,8
18,0,2.225,6
18,1,2.275,4
18,1,1.957,4
18,1,1.774,4
18,1,2.133,2
18,1,2.215,8
18,1,1.75,3
18,0,4.59,1
18,0,3.694,8
18,0,2.145,8
18,0,2.297,6
18,1,1.719,6
18,1,1.78,6
18,0,2.497,5
18,1,3.351,6
18,1,1.775,4
18,0,2.348,4
18,1,1.619,2
18,1,1.897,5
18,0,1.749,6
18,1,3.655,1
18,1,2.302,5
18,1,2.452,6
18,1,1.636,4
18,1,1.691,2
18,1,2.04,3
18,1,2.538,6
18,1,1.887,8
18,1,1.725,7
18,1,4.136,7
18,1,2.052,5
18,1,2.251,2
18,0,2.075,5
18,1,2.087,5
18,0,2.442,1
18,1,2.993,5
18,1,1.963,1
18,1,1.787,2
18,1,1.754,6
18,1,1.762,2
18,1,1.794,2
18,1,1.698,6
18,1,1.773,8
18,1,2.869,5
18,0,2.177,5
18,1,1.957,2
18,0,2.191,5
18,1,1.651,2
18,1,1.748,4
18,1,2.319,1
18,1,1.614,2
18,1,1.735,6
18,1,1.596,7
18,1,1.747,3
18,1,1.586,4
18,1,1.657,2
18,0,2.197,5
18,1,3.62,1
18,1,1.817,4
18,1,1.666,4
18,1,2.038,7
18,1,2.746,1
18,1,1.853,1
18,1,1.808,2
18,1,2.409,4
18,1,1.656,1
18,1,2.203,1
18,1,2.043,2
18,1,1.715,2
18,0,1.922,8
18,0,3.963,8
18,1,1.786,6
18,0,2.061,6
18,1,2.446,2
18,0,2.321,5
18,1,1.654,4
18,1,1.777,2
18,1,2.377,7
18,1,1.851,4
18,1,1.998,4
18,1,1.597,2
18,1,2.049,8
18,1,1.861,2
18,1,2.249,1
18,1,1.869,5
18,1,2.12,4
18,1,4.455,6
18,1,1.606,2
18,1,1.791,2
18,0,1.939,5
18,1,2.686,8
18,0,2.691,5
18,1,1.658,3
18,0,2.756,8
18,1,3.035,6
18,1,1.755,4
18,1,1.897,6
18,1,2.001,5
18,1,1.639,4
18,1,2.36,8
18,1,2.554,8
18,0,1.913,5
18,0,2.902,1
18,1,1.914,4
18,1,3.608,5
18,1,1.618,8
18,0,1.958,5
18,0,2.577,5
18,1,5.023,1
18,1,1.736,2
18,1,3.209,2
18,1,1.718,4
18,0,2.004,6
18,1,1.854,5
18,1,1.6,4
18,1,1.858,2
18,1,2.005,5
18,1,1.597,1
18,1,1.902,2
18,1,3.38,8
18,1,2.02,7
18,1,1.713,3
18,1,2.015,2
18,1,1.668,2
18,0,2.041,1
18,1,4.068,8
18,1,2.369,4
18,1,1.837,3
18,1,1.714,4
18,1,1.812,8
18,1,2.14,6
18,1,5.408,2
18,1,1.702,2
18,1,1.572,2
18,1,2.051,4
18,1,2.296,8
18,1,1.501,4
18,1,1.885,6
18,1,1.724,8
18,1,1.752,1
18,1,1.729,2
18,0,4.124,8
18,1,2.36,6
18,1,2.217,6
18,1,2.38,2
18,1,1.674,4
18,1,2.131,8
18,1,1.801,6
18,1,1.692,1
18,1,1.878,7
18,1,1.671,6
18,1,3.671,1
18,1,1.859,4
18,0,2.561,8
18,1,1.937,2
18,1,1.674,3
18,1,1.782,2
18,1,1.74,8
18,1,2.795,2
18,1,1.755,2
18,1,2.845,6
18,1,2.053,4
18,1,3.221,5
18,1,4.865,1
18,1,1.765,8
18,1,1.82,4
18,1,2.029,1
18,1,2.707,8
18,1,2.087,2
18,1,1.753,4
18,1,4.417,6
18,1,2.564,4
18,1,2.739,8
18,0,2.296,8
18,1,2.175,7
18,1,2.251,8
18,1,1.62,2
18,1,1.656,4
18,0,1.639,5
18,0,2.474,7
18,1,3.752,7
18,1,2.924,5
18,1,2.151,3
18,1,1.518,4
18,0,3.149,6
18,1,1.852,1
18,1,2.039,2
18,1,1.568,3
18,0,1.894,5
18,1,1.665,4
18,1,1.802,6
18,1,2.869,5
18,1,2.382,3
18,0,2.631,6
18,1,5.391,6
18,0,2.912,5
18,1,1.972,6
18,0,2.883,6
18,1,1.769,1
18,0,1.865,5
18,1,2.038,4
18,1,2.054,5
18,1,2.433,6
18,1,1.748,8
18,1,1.761,4
18,0,3.078,8
18,1,2.725,5
18,1,1.945,4
18,1,1.708,4
18,1,1.704,6
18,0,2.848,1
18,0,1.897,5
18,1,1.937,7
18,1,3.02,4
18,1,1.665,7
18,1,1.551,2
18,1,2.069,8
18,1,1.722,2
18,1,2.657,6
18,1,1.645,2
18,1,1.856,1
18,1,1.887,4
18,1,1.746,4
18,1,2.108,1
18,1,1.792,4
18,1,1.916,1
18,0,1.902,4
18,0,1.941,8
18,1,1.777,8
18,1,1.919,3
18,1,1.747,8
18,1,2.019,1
18,1,1.966,4
18,1,1.628,6
18,1,2.087,2
18,1,1.781,1
18,1,1.794,4
18,1,1.704,2
18,1,3.333,1
18,1,1.895,1
18,0,4.173,5
18,1,1.937,5
18,1,1.669,3
18,1,1.976,8
18,1,1.811,1
18,1,2.073,6
18,1,1.766,2
18,1,1.61,4
18,1,1.84,2
18,1,1.727,3
18,1,1.591,1
18,1,2.415,1
18,1,1.848,2
18,1,1.642,4
18,0,2.322,8
18,1,1.774,8
18,1,1.763,6
18,0,1.653,6
18,1,1.797,3
18,1,2.589,6
18,1,1.664,2
18,1,2.237,4
18,1,2.439,6
18,1,1.68,3
18,0,2.549,7
18,1,2.004,8
18,1,4.224,1
18,0,1.693,8
18,1,1.95,8
18,1,1.773,1
18,1,1.71,2
18,1,1.817,2
18,1,1.835,1
18,1,1.867,1
18,1,1.596,6
18,0,3.901,6
18,1,1.859,4
18,1,1.734,3
18,0,3.76,6
18,1,1.938,5
18,0,2.165,6
18,1,1.647,4
18,1,2.819,4
18,1,2.783,5
18,1,1.613,4
18,1,1.71,5
18,1,1.864,2
18,1,2.779,1
18,1,1.946,6
18,1,1.838,1
18,1,3.308,5
18,1,2.282,4
18,1,2.733,7
18,1,2.339,4
18,1,1.559,4
18,1,1.861,3
18,0,2.865,5
18,1,1.768,6
18,0,1.959,6
18,1,2.98,6
18,1,2.083,4
18,1,1.569,2
18,1,2.828,7
18,1,2,6
18,0,2.459,5
18,1,1.659,4
18,1,1.853,6
18,0,1.887,5
18,0,2.438,5
18,1,1.795,5
18,0,2.283,1
18,1,1.984,5
18,1,1.889,8
18,1,1.875,8
18,0,2.254,1
18,1,1.802,1
18,1,1.851,5
18,0,1.809,6
18,1,1.602,8
18,1,1.872,7
18,0,1.692,4
18,1,1.898,2
18,1,1.698,7
18,0,1.795,6
18,1,1.813,4
18,1,1.934,7
18,1,1.828,2
18,1,1.633,4
18,1,4.675,6
18,1,3.539,5
18,1,1.716,1
18,1,1.78,5
18,1,2.689,2
18,1,1.904,1
18,1,2.973,5
18,1,1.602,1
18,1,1.753,8
18,1,1.685,7
18,1,1.778,3
18,0,2.813,5
18,1,1.584,1
18,1,1.991,8
18,0,2.701,6
18,1,2.256,2
18,1,1.773,1
18,0,4.209,1
18,1,1.734,3
18,0,1.814,1
18,1,3.126,5
18,0,2.936,5
18,1,1.653,4
18,0,2.165,6
18,1,1.677,4
18,0,2.093,5
18,1,1.873,2
18,1,4.21,2
18,1,1.664,4
18,0,2.422,1
18,1,1.557,2
18,1,2.153,2
18,1,1.843,2
18,1,1.658,6
18,1,2.259,3
18,1,1.886,1
18,1,1.557,3
18,1,1.56,4
18,0,3.021,1
18,1,1.754,3
18,1,3.776,1
18,1,1.963,1
18,1,1.567,4
18,1,1.912,8
18,1,1.677,4
18,1,2.497,5
18,1,1.616,3
18,0,1.841,8
18,1,1.872,5
18,1,2.14,8
18,1,5.345,2
18,1,2.048,8
18,1,1.723,7
18,0,1.892,1
18,1,1.543,3
18,1,2.409,3
18,1,1.669,3
18,1,1.796,8
18,1,1.793,6
18,1,1.771,2
18,1,1.723,2
18,1,3.919,5
18,1,2.192,2
18,1,1.566,2
18,1,1.936,4
18,0,5.051,5
18,1,1.802,1
18,1,1.91,8
18,1,1.634,8
18,1,1.515,3
18,1,1.81,7
18,1,1.53,2
18,0,1.993,8
18,1,3.054,6
18,1,1.521,4
18,1,2.389,8
18,1,2.474,8
18,0,3.152,5
18,1,2.46,4
18,0,1.988,6
18,1,2.416,7
18,1,2.661,6
18,1,1.756,8
18,0,1.774,6
18,1,1.646,4
19,1,1.743,3
19,0,3.247,6
19,0,2.703,2
19,1,1.884,8
19,1,2.674,1
19,1,2.908,3
19,0,3.541,2
19,0,2.157,6
19,1,1.892,7
19,1,1.842,5
19,1,2.857,1
19,1,1.934,8
19,1,2.888,3
19,1,1.755,5
19,1,1.947,7
19,1,2.351,8
19,1,2.211,7
19,1,3.69,2
19,0,2.635,6
19,1,2.187,3
19,1,2.765,2
19,1,2.142,7
19,1,2.246,3
19,1,2.331,2
19,0,2.494,3
19,1,2.278,3
19,0,3.276,2
19,0,2.049,6
19,1,2.154,3
19,1,3.253,1
19,0,1.909,2
19,1,1.982,5
19,1,2.313,7
19,1,1.705,6
19,1,1.927,8
19,1,1.958,3
19,1,2.115,7
19,0,1.94,5
19,0,3.176,6
19,1,2.544,3
19,1,2.62,6
19,1,2.024,1
19,1,1.979,5
19,1,2.278,7
19,0,1.929,2
19,1,1.859,2
19,1,3.426,1
19,1,2.431,8
19,1,1.718,1
19,0,2.028,6
19,1,1.999,5
19,1,1.753,7
19,1,1.971,1
19,1,2.261,2
19,1,1.773,8
19,1,2.16,7
19,1,1.788,1
19,1,3.274,3
19,1,2.279,2
19,0,2.024,5
19,1,1.998,3
19,1,1.81,6
19,1,1.632,2
19,1,1.64,3
19,1,2.059,3
19,0,2.144,1
19,1,2.823,2
19,1,2.099,1
19,0,2.13,1
19,1,1.868,6
19,1,1.874,2
19,0,1.981,6
19,1,2.047,7
19,1,2.214,7
19,1,2.362,1
19,1,1.825,4
19,0,3.213,2
19,1,1.764,3
19,1,2.087,1
19,1,1.998,3
19,1,2.549,2
19,1,2.045,2
19,0,1.825,5
19,1,1.714,7
19,1,1.962,4
19,1,1.768,4
19,1,1.979,3
19,1,1.775,6
19,1,1.988,5
19,1,2.614,1
19,1,1.741,7
19,0,1.937,3
19,0,1.806,1
19,0,1.725,6
19,1,1.775,6
19,1,2.14,7
19,0,2.28,5
19,1,1.61,7
19,1,3.489,5
19,1,1.98,3
19,1,1.765,5
19,0,1.775,1
19,0,3.108,2
19,0,1.875,2
19,1,2.012,2
19,0,1.744,7
19,1,2.224,8
19,1,2.584,7
19,1,1.693,3
19,1,1.942,1
19,0,1.914,5
19,0,2.808,1
19,1,2.338,2
19,0,3.341,1
19,1,2.65,7
19,0,2.386,5
19,0,2.285,1
19,1,1.786,1
19,0,1.76,1
19,1,1.963,3
19,0,2.406,2
19,1,1.944,3
19,1,1.699,4
19,1,1.791,7
19,0,3.616,5
19,1,1.575,3
19,1,2.216,3
19,1,3.061,8
19,1,2.715,2
19,0,1.927,5
19,1,2.01,2
19,1,1.839,8
19,0,2.778,6
19,1,2.07,5
19,1,1.712,3
19,1,2.78,7
19,0,2.734,1
19,1,1.826,2
19,1,1.708,4
19,1,1.953,7
19,1,1.95,3
19,1,2.322,2
19,0,2.48,4
19,1,2.343,2
19,1,1.695,6
19,1,2.738,8
19,1,1.978,2
19,1,2.187,1
19,1,1.743,6
19,1,1.686,3
19,0,3.207,5
19,1,2.061,1
19,1,2.33,5
19,1,1.625,6
19,1,2.024,1
19,1,1.817,1
19,1,1.817,8
19,0,1.629,5
19,0,1.973,7
19,0,1.599,6
19,1,1.815,7
19,1,1.897,6
19,0,1.899,6
19,0,1.885,7
19,1,1.709,5
19,0,1.431,5
19,1,2.205,2
19,0,2.02,6
19,0,1.759,5
19,1,1.956,7
19,0,2.491,7
19,0,2.97,6
19,1,1.878,6
19,0,2.749,6
19,1,1.912,2
19,1,1.968,6
19,1,2.708,4
19,1,2.911,3
19,1,1.757,4
19,1,2.058,2
19,1,1.861,2
19,1,2.105,5
19,0,2.712,2
19,0,2.357,5
19,1,1.542,2
19,1,2.188,4
19,0,1.87,2
19,1,1.857,6
19,1,1.674,7
19,1,1.563,6
19,1,1.569,5
19,1,2.613,5
19,0,1.921,8
19,0,1.938,1
19,1,1.8,7
19,1,2.328,4
19,1,1.681,4
19,1,2.714,2
19,1,1.728,6
19,1,1.847,1
19,1,1.664,5
19,0,1.609,5
19,1,2.158,3
19,0,1.801,3
19,1,1.742,3
19,0,2.386,5
19,1,1.506,7
19,1,1.825,2
19,1,1.767,5
19,1,2.083,4
19,1,1.581,3
19,1,1.718,7
19,1,1.792,2
19,1,1.831,3
19,1,1.657,5
19,1,2.029,7
19,1,1.404,7
19,0,1.702,4
19,1,1.888,5
19,1,1.725,1
19,1,1.942,2
19,0,1.597,6
19,1,1.808,7
19,1,1.77,3
19,0,1.84,3
19,1,1.769,2
19,0,1.74,2
19,1,2.717,4
19,1,1.871,5
19,1,1.831,6
19,1,3.368,6
19,1,1.958,1
19,1,1.75,8
19,1,2.083,7
19,1,1.817,6
19,1,1.864,2
19,1,1.844,6
19,1,2.646,6
19,0,2.585,6
19,1,2.373,7
19,0,2.242,5
19,0,1.769,5
19,0,2.007,5
19,1,1.761,4
19,1,2.676,2
19,1,2.145,6
19,1,1.891,4
19,1,1.782,3
19,1,1.622,1
19,1,1.819,2
19,1,1.65,3
19,1,1.979,3
19,1,1.861,6
19,1,1.835,3
19,0,1.961,6
19,1,1.997,3
19,0,1.777,3
19,0,1.967,3
19,1,2.192,7
19,0,2.487,5
19,1,2.407,4
19,1,1.714,4
19,1,1.754,5
19,0,1.871,5
19,0,1.862,6
19,1,2.224,7
19,0,1.61,7
19,1,2.622,3
19,0,1.926,6
19,1,1.969,4
19,1,1.786,3
19,1,2.039,1
19,1,2.912,6
19,0,1.943,1
19,1,1.708,4
19,1,2.366,8
19,1,1.867,4
19,0,2.207,6
19,1,2.059,2
19,1,1.837,3
19,0,2.365,7
19,1,1.918,5
19,1,1.91,2
19,0,2.154,3
19,0,2.876,7
19,1,1.896,8
19,0,1.849,5
19,1,2.435,3
19,1,1.941,3
19,0,2.075,5
19,1,1.679,1
19,1,1.757,3
19,0,2.065,3
19,1,2.019,8
19,0,1.993,5
19,0,1.822,1
19,1,2.355,4
19,1,3.395,1
19,1,2.278,2
19,0,2.274,6
19,0,1.786,5
19,0,2.051,2
19,0,1.961,5
19,1,2.232,1
19,0,1.755,3
19,1,2.161,3
19,0,3.647,7
19,0,2.393,7
19,1,2.222,1
19,1,2.256,1
19,0,2.236,2
19,0,2.489,7
19,1,1.845,6
19,1,1.971,5
19,1,2.333,2
19,1,1.787,2
19,1,2.05,5
19,1,1.928,5
19,0,1.774,5
19,1,1.771,6
19,1,1.441,5
19,1,1.722,2
19,1,1.762,6
19,0,1.692,7
19,0,1.708,2
19,0,1.759,5
19,1,1.65,7
19,0,2.168,1
19,1,1.722,2
19,1,2.232,5
19,0,1.822,2
19,1,2.424,7
19,0,2.066,8
19,0,2.446,6
19,0,1.97,8
19,0,1.975,1
19,0,2.35,1
19,0,1.995,6
19,1,3.269,5
19,1,2.089,3
19,1,2.928,6
19,1,2.218,2
19,1,2.018,1
19,1,1.508,5
19,0,1.618,1
19,1,2.427,2
19,1,1.815,7
19,0,2.526,1
19,1,2.312,5
19,0,2.027,5
19,1,1.936,7
19,1,2.106,2
19,1,3.505,3
19,1,2.26,5
19,1,1.888,5
19,1,2.384,4
19,1,2.108,2
19,1,2.064,2
19,1,2.31,1
19,1,2.387,5
19,1,2.034,8
19,1,2.474,6
19,0,2.516,1
19,0,2.893,4
19,0,1.838,8
19,0,1.858,8
19,1,1.71,4
19,0,2.136,5
19,0,1.795,5
19,0,1.834,2
19,1,1.977,6
19,1,1.931,5
19,0,1.853,1
19,1,3.231,2
19,1,1.606,8
19,0,1.842,5
19,0,2.047,1
19,1,1.844,6
19,1,2.971,6
19,1,2.375,3
19,1,2.127,8
19,1,1.737,7
19,1,1.624,1
19,0,1.706,5
19,0,1.733,1
19,1,1.96,3
19,0,1.653,3
19,1,2.224,5
19,1,1.761,1
19,0,1.761,1
19,0,1.828,2
19,0,1.548,5
19,0,1.68,4
19,1,1.945,5
19,0,2.005,6
19,1,1.813,7
19,1,1.828,2
19,0,1.953,6
19,1,1.78,5
19,1,1.761,3
19,1,1.667,6
19,1,2.641,3
19,0,1.536,7
19,0,1.745,1
19,1,1.813,5
19,0,2.515,6
19,1,2.362,2
19,1,1.65,2
19,1,2.705,7
19,0,1.895,2
19,0,2.398,2
19,0,1.974,7
19,1,1.796,7
19,1,1.898,2
19,1,1.693,2
19,0,1.67,7
19,1,2.13,3
19,1,1.795,7
19,0,1.607,6
19,0,2.166,2
19,0,1.736,2
19,1,1.843,5
19,1,1.886,1
19,0,1.893,1
19,0,1.662,1
19,0,2.064,1
19,0,2.228,6
19,0,1.744,4
19,0,1.795,1
19,0,1.302,7
19,1,1.725,3
19,1,1.784,7
19,1,1.918,7
19,0,1.776,7
19,0,1.736,6
19,1,1.97,2
19,1,1.572,6
19,1,2.257,2
19,0,1.937,7
19,0,2.353,7
19,0,1.748,8
19,1,2.071,1
19,1,1.672,2
19,1,2.152,7
19,1,1.909,2
19,1,2.364,5
19,1,1.884,3
19,0,1.826,1
19,1,2.345,2
19,1,1.82,7
19,1,1.658,6
19,1,1.538,1
19,0,1.644,3
19,0,1.86,3
19,1,1.813,6
19,0,1.546,7
19,1,1.601,7
19,0,1.734,2
19,1,1.752,5
19,0,1.828,3
19,1,1.737,6
19,0,2.633,3
19,1,1.8,3
19,0,1.619,6
19,0,2.101,8
19,0,1.296,7
19,1,1.238,2
19,1,1.686,5
19,1,1.645,2
19,0,3.06,5
19,1,3.044,8
19,0,2.339,2
19,0,2.444,5
19,1,1.788,3
19,1,2.185,1
19,0,1.7,1
19,1,1.667,5
19,1,2.042,2
19,0,2.445,1
19,1,1.997,3
19,1,1.826,5
19,1,1.658,1
19,0,1.712,5
19,1,2.134,7
19,0,1.833,5
19,0,1.756,6
19,0,2.663,4
19,0,1.484,7
19,1,2.272,3
19,0,1.457,1
19,0,1.994,7
19,0,1.722,7
19,1,1.798,3
19,1,1.757,7
19,1,1.952,5
19,0,1.584,8
19,1,1.844,3
19,0,1.948,7
19,0,1.486,3
19,1,3.558,2
19,1,1.762,3
19,1,1.687,7
19,0,1.48,5
19,1,1.484,7
19,1,1.324,7
19,1,1.366,2
19,0,1.731,2
19,1,1.9,2
19,0,1.995,3
19,1,1.752,6
19,0,1.549,4
19,0,1.829,2
19,0,1.666,6
19,0,1.646,3
19,0,1.531,3
19,1,1.77,5
19,1,1.577,6
19,1,2.037,2
19,1,1.681,5
19,1,1.331,7
19,1,1.74,4
19,1,1.912,4
19,1,1.589,6
20,0,2.825,2
20,0,2.028,4
20,1,2.998,5
20,1,2.124,2
20,1,3.021,3
20,1,2.455,1
20,0,2.213,7
20,0,2.055,4
20,1,2.505,5
20,1,2.696,2
20,1,2.249,2
20,1,2.201,1
20,1,2.148,4
20,1,2.302,6
20,1,2.031,5
20,1,1.89,7
20,1,1.812,4
20,0,3,6
20,1,2.301,1
20,0,3.28,2
20,1,3.365,7
20,1,2.293,3
20,1,2.22,6
20,1,2.193,4
20,0,2.557,3
20,0,2.624,6
20,1,2.146,3
20,0,2.455,1
20,1,1.953,3
20,0,2.155,1
20,1,1.994,3
20,1,1.976,4
20,1,3.06,8
20,0,2.292,5
20,1,1.924,3
20,1,2.765,2
20,1,2.207,2
20,0,3.389,5
20,1,2.046,2
20,1,2.908,5
20,0,2.827,5
20,1,2.542,6
20,1,2.361,6
20,1,2.818,8
20,1,1.862,8
20,0,2.333,2
20,1,2.692,5
20,1,3.623,1
20,0,2.38,7
20,1,1.887,2
20,0,2.907,5
20,1,2.13,7
20,1,2.709,3
20,0,2.498,5
20,1,1.843,7
20,1,2.846,6
20,1,2.531,1
20,0,2.253,2
20,1,2.237,2
20,0,2.884,6
20,0,2.364,1
20,1,1.852,7
20,1,1.835,4
20,1,1.828,6
20,1,1.79,7
20,1,2.103,2
20,1,2.079,3
20,1,3.271,6
20,1,1.975,4
20,1,3.567,5
20,1,2.208,3
20,0,1.921,5
20,1,3.488,6
20,1,1.947,6
20,1,2.011,3
20,1,2.556,1
20,1,3.219,6
20,1,2.965,6
20,1,2.445,3
20,0,2.262,5
20,1,2.217,4
20,1,2.086,8
20,1,2.1,8
20,1,2.084,3
20,1,2.041,3
20,1,2.388,3
20,1,1.97,3
20,1,2.013,8
20,1,1.976,5
20,1,2.196,3
20,1,1.983,3
20,0,3.338,5
20,1,2.074,5
20,1,3.124,6
20,1,2.616,2
20,0,2.745,2
20,1,3.1,7
20,1,2.158,2
20,1,2.379,1
20,1,2.154,2
20,1,2.176,2
20,1,2.387,3
20,1,2.452,7
20,0,2.403,1
20,0,1.893,5
20,1,2.055,1
20,1,1.568,3
20,1,2.863,7
20,0,2.221,5
20,1,2.136,3
20,1,2.53,7
20,0,3.504,7
20,0,2.394,6
20,1,2.079,3
20,1,2.093,7
20,1,2.286,5
20,1,2.26,3
20,1,2.422,3
20,0,2.086,6
20,1,2.424,1
20,1,2.019,6
20,1,2.1,2
20,1,2.69,5
20,1,1.981,2
20,0,2.447,5
20,0,2.656,7
20,0,2.064,5
20,1,2.085,2
20,1,2.195,5
20,1,2.232,5
20,0,2.094,5
20,1,2.415,8
20,0,1.867,5
20,0,2.612,7
20,1,1.982,5
20,1,2.088,2
20,1,2.179,3
20,1,2.703,1
20,1,2.594,3
20,0,3.622,3
20,1,2.574,2
20,1,1.903,8
20,0,1.975,5
20,1,2.05,2
20,1,1.757,4
20,0,2.891,8
20,1,2.115,2
20,1,1.758,8
20,1,1.863,6
20,0,2.367,8
20,0,2.039,5
20,0,2.203,2
20,1,3.006,1
20,1,1.969,6
20,0,2.016,6
20,1,1.938,1
20,1,2.545,7
20,1,1.901,3
20,1,2.088,3
20,1,1.793,3
20,1,2.934,7
20,1,1.685,7
20,1,2.141,4
20,0,2.02,5
20,1,1.691,3
20,1,2.023,5
20,1,1.788,2
20,1,1.861,3
20,0,2.996,5
20,1,2.171,2
20,1,2.176,1
20,1,2.378,2
20,1,2.187,1
20,1,2.644,8
20,1,2.863,6
20,1,2.755,6
20,1,2.387,7
20,1,1.957,2
20,1,1.837,4
20,1,1.924,2
20,0,2.716,8
20,0,1.88,7
20,1,1.753,7
20,0,2.324,7
20,1,2.226,2
20,1,1.671,1
20,1,2.391,8
20,0,3.437,7
20,0,2.289,7
20,1,2.032,6
20,1,1.874,3
20,1,1.805,2
20,1,2.909,5
20,0,2.523,2
20,1,2.262,5
20,0,2.423,6
20,0,1.874,5
20,1,2.561,6
20,1,1.837,1
20,1,1.86,7
20,1,1.734,4
20,1,2.184,6
20,1,1.726,3
20,0,2.621,5
20,1,1.703,7
20,1,2.185,5
20,1,2.002,7
20,0,2.317,7
20,1,2.443,7
20,0,1.783,5
20,1,2.283,6
20,0,1.985,1
20,1,2.181,7
20,1,1.757,2
20,1,1.906,5
20,1,2.116,8
20,0,2.011,7
20,0,1.968,6
20,0,1.803,2
20,1,2.383,1
20,1,2.163,5
20,1,2.077,7
20,0,2.135,7
20,1,1.753,1
20,1,2.159,5
20,1,2.45,5
20,1,2.035,2
20,1,1.82,5
20,1,2.299,6
20,0,2.769,7
20,1,2.015,2
20,1,3.031,6
20,0,2.072,1
20,1,2.526,2
20,1,2.108,7
20,1,1.903,1
20,1,1.985,1
20,1,2.55,7
20,1,2.563,1
20,1,2.55,6
20,1,1.766,1
20,0,1.956,1
20,0,2.388,3
20,1,1.774,3
20,1,2.284,7
20,0,2.946,5
20,1,1.881,1
20,1,2.146,2
20,1,1.774,4
20,1,1.845,2
20,1,1.956,5
20,1,1.884,1
20,1,1.895,5
20,1,1.755,3
20,1,3.025,1
20,1,1.817,6
20,1,1.844,3
20,1,1.825,5
20,1,3.13,7
20,1,1.69,6
20,1,2.134,7
20,0,1.871,7
20,1,2.549,1
20,0,2.339,7
20,1,1.772,2
20,0,2.763,2
20,1,2.041,3
20,1,1.933,2
20,0,1.757,6
20,1,2.386,5
20,1,2.361,6
20,1,2.496,2
20,1,2.265,6
20,1,3.053,6
20,1,3.675,5
20,1,1.963,1
20,0,2.717,6
20,0,2.09,7
20,1,2.468,7
20,1,3.165,2
20,1,1.952,3
20,1,2.443,1
20,1,2.038,3
20,1,1.945,7
20,0,2.16,5
20,1,1.804,6
20,1,1.99,1
20,0,1.632,5
20,1,1.644,4
20,0,1.704,3
20,1,2.788,7
20,1,2.09,3
20,1,2.367,3
20,1,2.247,5
20,0,3.038,6
20,1,2.667,7
20,1,2.917,5
20,1,1.934,1
20,1,2.267,5
20,0,2.108,8
20,0,1.851,6
20,1,3.13,5
20,0,2.523,2
20,1,1.944,1
20,1,1.881,3
20,0,2.626,3
20,1,2.171,5
20,0,1.954,1
20,0,3.229,7
20,0,2.042,6
20,1,3.131,6
20,1,3.006,6
20,1,2.167,1
20,1,1.942,2
20,1,2.156,2
20,1,2.628,1
20,0,2.284,5
20,0,2.266,5
20,0,2.584,1
20,1,1.728,2
20,1,2.045,7
20,1,2.269,2
20,1,2.077,6
20,1,2.848,2
20,0,3.195,5
20,1,1.902,3
20,1,2.065,6
20,1,1.988,4
20,0,2.521,7
20,1,1.848,2
20,1,1.818,4
20,0,2.375,5
20,1,2.076,2
20,1,1.83,4
20,0,2.542,6
20,0,2.884,5
20,1,1.929,7
20,0,2.086,8
20,1,1.871,3
20,0,1.717,7
20,1,2.052,1
20,1,1.984,2
20,1,3.279,7
20,1,2.419,2
20,0,2.089,1
20,1,2.129,8
20,1,2.532,6
20,0,2.61,1
20,0,2.985,5
20,1,1.775,4
20,0,2.342,1
20,1,1.959,2
20,1,1.816,2
20,1,1.834,3
20,1,1.755,3
20,1,1.775,2
20,1,2.475,7
20,1,1.756,3
20,0,2.124,7
20,0,2.611,7
20,1,1.75,2
20,0,2.322,7
20,0,2.768,6
20,1,2.89,7
20,1,1.855,6
20,1,2.001,3
20,1,2.191,1
20,0,2.073,8
20,1,1.83,2
20,1,1.803,3
20,0,2.086,7
20,0,1.998,7
20,0,1.67,1
20,0,2.854,8
20,0,2.451,5
20,0,1.692,1
20,1,1.922,3
20,1,1.917,4
20,0,1.621,5
20,0,2.788,8
20,1,1.743,2
20,1,1.866,3
20,1,3.69,5
20,0,2.765,7
20,1,2.651,7
20,1,1.873,3
20,1,1.831,3
20,0,2.591,6
20,1,1.922,4
20,1,2.727,6
20,0,2.684,6
20,0,1.984,2
20,1,1.987,1
20,1,2.886,2
20,0,3.014,5
20,1,1.873,4
20,1,2.257,2
20,1,1.768,1
20,1,1.901,7
20,0,2.469,3
20,0,2.76,7
20,1,1.772,1
20,1,1.797,5
20,0,2.634,2
20,1,1.701,8
20,1,1.74,2
20,1,1.517,2
20,1,1.872,3
20,0,2.272,7
20,1,1.752,2
20,1,1.734,4
20,1,2.044,2
20,1,1.647,2
20,1,1.798,7
20,1,1.67,7
20,1,1.646,7
20,0,2.066,2
20,1,1.884,2
20,1,1.791,3
20,0,2.084,1
20,1,2.529,6
20,1,2.03,1
20,1,2.023,8
